,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,g_mag_error,distance_pc,labels,is_core
6881,1636148068921376768,b'Gaia DR3 3326695854314127616',3326695854314127616,1076348815,2016.0,100.26712710023045,0.03230971,9.550505001529933,0.027325617,1.3596410637394165,0.03343492,40.665302,4.4024587,-1.5519207597287763,0.041239005,-4.119852446745039,0.03372287,0.010102281,-0.018781021,-0.24558589,-0.09443439,-0.21481651,-0.09879633,-0.29138872,0.044675596,0.15129396,-0.16128871,208,208,205,3,2.2476306,1912.3914,0.26121342,74.27429,31,False,1.7717636,,,,,,,,24,14,0.058814984,25,10,2,0.018417249,169.68735,0,0,1.1127334,,,,,,,,,False,202,1771879.1252150624,916.37244,1933.5797,10.066281,24,1320810.4463763202,956.32526,1381.131,10.036441,24,718858.4589553426,316.50876,2271.212,10.106287,1.1511332,0.0,0.0,0.0,0.0,0.0,-0.06984615,-0.02984047,-0.040005684,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.25391590400199,2.0607719411269723,100.41495732820896,-13.518346989099758,False,False,0,True,True,False,False,False,False,True,False,1.0214898e-13,5.10229e-13,0.99999243,,,,,,,,,,,,,,,,,,,,,,,0.330205510929247,0.0005615161340741171,735.4882304376004,0,False
6914,1636148068921376768,b'Gaia DR3 3326938262268528128',3326938262268528128,286647895,2016.0,100.43208146408902,0.02715443,10.131229157358387,0.03263893,1.357655281968722,0.038190436,35.549618,3.6814215,-1.5883344030534958,0.02849813,-3.3211532351419137,0.02441043,-0.4913472,0.24128264,-0.15206604,0.37147197,-0.6709479,0.038925614,-0.4163432,0.26965356,0.16390415,-0.1816733,172,9,171,1,0.43707538,171.335,0.0,1.559844e-15,31,True,1.3736686,,,,,,,,20,14,0.045805242,20,8,0,0.023861678,33.930138,0,0,1.0220599,,,,,,,,,False,170,24580.027680119165,60.337654,407.3746,14.710911,19,8156.145467875072,91.66045,88.98216,15.55983,19,24213.974657613773,154.89351,156.3266,13.78773,1.3169278,0.0,0.0,0.0,1.0,0.0,1.7720995,0.8489189,0.9231806,16.549341,8.641979,2.0,11.0,0.0,11.0,4.715814,,,929.6557,,4500.0,3.5,-2.0,111.0,,,,13.25691,0.08272829,11.0,,b'VARIABLE',202.81098120135863,2.4703713708260397,100.5376693375228,-12.927258851813203,False,False,0,False,False,False,True,False,True,True,False,1.1192878e-13,1.7135752e-12,0.9990192,5177.9067,5140.7803,5208.692,3.7587,3.7314,3.7878,-0.3093,-0.315,-0.293,812.4395,785.0614,837.9314,2.0195,1.9852,2.0458,1.5365,1.5089,1.5579,0.8343,0.8186,0.8464,b'MARCS',0.3309027094105206,0.0026652034663893084,736.563996237624,0,True
6946,1636148068921376768,b'Gaia DR3 3326695338918002944',3326695338918002944,560656088,2016.0,100.44630096953514,0.027840065,9.634621906490073,0.026776545,1.4125491667069778,0.033599854,42.040337,4.4833913,-2.7038350318262134,0.035318185,-3.576321210441364,0.030263174,0.14891899,-0.19605802,-0.13043521,-0.049081467,-0.4874947,-0.062277522,-0.19789076,0.08482302,0.06853946,-0.09896352,211,0,211,0,1.0437808,232.06561,0.0,0.0,31,False,1.3918229,,,,,,,,24,16,0.049606096,27,10,0,0.010069329,36.14553,0,0,1.0502164,0.36261234,0.17951494,0.51227874,0.87620187,-84.56606,-9.00811,-23.357172,-39.646935,False,208,14344.266207835692,36.00236,398.42572,15.295671,25,5025.853911258072,48.226444,104.21365,16.085518,25,13656.507530986453,92.535866,147.5807,14.409547,1.3024272,0.0,3.0,0.0,1.0,0.0,1.675971,0.7898464,0.8861246,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.2597082313156,2.2563580816531967,100.58977094575697,-13.421466752291375,False,False,0,False,False,False,True,False,True,True,False,1.3750303e-13,4.0631504e-12,0.99648726,4483.676,4445.2607,4560.614,4.1672,4.157,4.2084,-0.7717,-0.7947,-0.6892,588.5624,578.3228,596.3177,1.0176,0.9662,1.1011,0.7623,0.7224,0.8278,0.4114,0.3895,0.4466,b'MARCS',0.33137664511392434,0.0027250655509204226,707.9399595918222,0,False
6963,1636148068921376768,b'Gaia DR3 3326693341757425408',3326693341757425408,728597504,2016.0,100.37020418752773,0.054797232,9.581668500861234,0.053252645,1.496523330576298,0.06869295,21.785688,4.1106186,-1.554959473060238,0.079730794,-3.805165814807905,0.067284696,-0.010497971,-0.18983553,-0.027374513,-0.08025282,-0.47888124,-0.1508809,-0.06873366,0.21516031,-0.07093632,-0.41970238,179,0,179,0,0.08666165,182.64778,0.0,0.0,31,False,1.3048341,,,,,,,,21,14,0.12316724,21,6,0,0.0178574,93.45004,0,0,1.0027311,0.37468532,0.19230324,0.55721337,0.8628268,-91.65901,18.69565,-21.557669,-40.040558,False,160,4680.36397875878,7.54896,620.00116,16.511667,18,1046.398234932951,12.408029,84.33235,17.789299,20,5445.621144598069,20.978817,259.57712,15.407777,1.3870758,0.0,1.0,0.0,0.0,0.0,2.3815222,1.2776318,1.1038904,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.27260329688215,2.1654326921641367,100.5168595119744,-13.479819287535754,False,False,0,False,False,False,False,False,True,True,False,1.12137106e-13,1.487678e-12,0.9990192,3630.4531,3606.263,3639.9963,4.1081,4.0706,4.1468,-0.3177,-0.4279,-0.2688,562.0441,547.0515,591.7063,0.7125,0.6903,0.7324,0.4784,0.4633,0.4918,0.2908,0.2817,0.2986,b'MARCS',0.33168718735119546,0.0017511841515580023,668.2154427989498,0,False
7017,1636148068921376768,b'Gaia DR3 3326948020434718336',3326948020434718336,1633561351,2016.0,100.01974126888888,0.060565006,10.147201780247153,0.054839313,1.3986192179019494,0.06981999,20.03179,3.988892,-1.9878632239907994,0.07827861,-3.458274166744673,0.061439034,-0.18017817,0.16935457,-0.086181715,-0.008664212,-0.38466534,-0.072788194,-0.18041657,0.20675802,-0.034223825,-0.15264212,243,0,241,2,2.6170108,342.31308,0.2851986,3.666698,95,False,,1.3224763,0.014746082,-0.118283495,-0.020562435,-0.03674072,-0.046650685,0.09247171,27,15,0.1107289,27,27,0,0.03217874,78.06021,0,0,1.1216366,0.2585791,0.23049593,0.40016156,0.83600515,-53.127968,22.36629,-28.115238,-40.215736,False,239,3935.0760780729483,10.593007,371.47867,16.699984,23,997.4328584622056,21.25295,46.9315,17.841333,26,4458.90950443242,28.84466,154.58354,15.624824,1.3865913,0.0,0.0,0.0,0.0,0.0,2.2165098,1.1413498,1.07516,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.6113447703046,2.116507440162546,100.12110949384962,-12.940737973732205,False,False,0,False,False,False,False,False,True,True,False,1.736907e-13,4.783572e-12,0.99296397,3755.4128,3745.8713,3762.8813,4.351,4.3215,4.3836,-0.1701,-0.224,-0.1059,569.8705,551.0804,588.8466,0.7746,0.7544,0.7924,0.5297,0.5156,0.5419,0.3091,0.3013,0.3159,b'MARCS',0.3327905132274286,0.0029227417282973165,714.9908904441388,0,False
7112,1636148068921376768,b'Gaia DR3 3326750520657418496',3326750520657418496,1035719340,2016.0,100.45344105570551,0.057999246,10.11745102752078,0.0756033,1.2937277523487793,0.08995128,14.38254,3.7695935,-1.38979485969573,0.060893614,-3.504041293386794,0.051094417,-0.45680553,0.20895422,-0.009750238,0.34125474,-0.7165652,-0.0027574054,-0.29683086,0.2787292,0.09116537,-0.20434019,167,0,167,0,3.0280554,271.66016,0.23280667,4.508813,95,False,,1.3528477,0.017304275,-0.21343936,0.21149866,-0.2819446,-0.26204234,0.012060081,19,14,0.09972492,21,8,0,0.60485303,88.62884,0,0,1.1712244,0.42394006,0.3433952,0.59129554,0.81621724,-79.31595,33.338017,-23.337734,-39.804867,False,165,6637.0160366398,301.2051,22.034872,16.132435,20,2621.0090187210485,262.43848,9.987137,16.792372,20,7327.379063787996,905.829,8.089142,15.085524,1.4989249,0.0,9.0,0.0,8.0,0.0,1.7068481,0.6599369,1.0469112,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',202.83285088406458,2.482804444227423,100.5602303042354,-12.939443756655864,False,False,0,False,False,False,False,False,False,True,False,5.2646754e-13,5.289274e-13,0.99961686,,,,,,,,,,,,,,,,,,,,,,,0.3347177585577381,0.04927354250323932,772.9601519210569,0,False
7114,1636148068921376768,b'Gaia DR3 3326695338918003456',3326695338918003456,1401855271,2016.0,100.4476822873863,0.048417952,9.63127914684879,0.04905422,1.3523857201012597,0.0648932,20.840176,4.4497147,-2.5329251829266126,0.06572939,-3.6584494431475796,0.05579136,0.093352236,-0.17561318,-0.10228955,0.007427851,-0.51137525,-0.15448818,-0.05614903,0.31056753,-0.096526705,-0.22012246,186,0,186,0,-0.59803754,176.48126,0.0,0.0,31,False,1.3310336,,,,,,,,21,15,0.09684115,25,7,0,0.35223988,94.799805,0,4,0.96691144,0.3835763,0.1566258,0.53547096,0.86990637,-79.00453,-1.8421316,-24.093227,-39.835598,False,185,5256.938291436856,47.32823,111.07405,16.385534,21,1422.1155818247528,43.045677,33.03736,17.456205,20,5927.851543940475,129.29527,45.847397,15.315652,1.398146,0.0,1.0,0.0,0.0,0.0,2.1405535,1.0706711,1.0698824,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.26330694704407,2.2560450797354585,100.59142201656597,-13.424699324284395,False,False,0,False,False,False,False,False,False,True,False,1.7309002e-13,2.3355401e-11,0.99296397,3826.2678,3816.7263,3836.85,4.2007,4.1701,4.2265,-0.2379,-0.2692,-0.1938,634.3568,616.1679,656.6958,0.6602,0.6367,0.6817,0.4583,0.4416,0.4734,0.2623,0.2532,0.2705,b'MARCS',0.33475315612016254,0.009774886176638704,739.4340128976851,0,True
7174,1636148068921376768,b'Gaia DR3 3326690734712748800',3326690734712748800,1375102435,2016.0,100.19526353543488,0.053089846,9.541902373905788,0.049281657,1.3958568437250527,0.06521337,21.404457,3.9575505,-1.5084094411592504,0.07135794,-3.6588122442220343,0.055773124,-0.072810665,0.038090073,-0.14081773,0.04964529,-0.39911562,-0.071199395,-0.23352209,0.3493898,-0.06881852,-0.2805008,215,0,214,1,0.22143741,222.30727,0.0,0.0,31,False,1.2715977,,,,,,,,25,14,0.104983576,26,9,0,0.05180342,103.435814,0,0,1.0092502,0.26954928,0.22108796,0.4458689,0.82094765,-70.24728,20.461119,-26.256891,-40.67235,False,205,4352.590508430561,7.4202247,586.5847,16.590498,24,770.2329683857747,22.544382,34.165184,18.121986,24,5515.788892655342,24.338226,226.63069,15.393876,1.4442024,0.0,0.0,0.0,0.0,0.0,2.7281103,1.5314884,1.1966219,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.22918612328598,1.993797765095898,100.34290315503983,-13.5320767941167,False,False,0,False,False,False,True,False,True,True,False,1.813926e-13,5.297753e-12,0.99296397,3615.679,3604.5923,3623.9536,4.0436,3.9938,4.1022,0.1205,0.1034,0.1357,562.6983,530.018,586.0985,1.1262,1.1029,1.1472,0.7303,0.7153,0.7441,0.4724,0.4629,0.4808,b'MARCS',0.33577639296930134,0.0018509452661619593,716.4058438337777,0,True
7184,1636148068921376768,b'Gaia DR3 3326718939762556032',3326718939762556032,1250323426,2016.0,100.48244961526552,0.058315992,9.666100568404874,0.064920396,1.3957589091706821,0.08492169,16.435835,4.157768,-2.048451733194656,0.07498518,-3.618132043061167,0.059186444,-0.00582652,0.0064642224,-0.086686365,0.019684661,-0.646357,-0.13212879,-0.20450297,0.24212553,0.05023945,-0.08176112,186,0,184,2,-0.12385017,184.18803,0.07409937,0.21549134,31,False,1.3156195,,,,,,,,21,15,0.10674864,22,7,0,0.065602005,1.0822217,0,0,0.9916039,0.45431793,0.18979023,0.6202854,0.8270375,-70.74282,1.275816,-24.59186,-38.95035,False,185,4047.385597649799,16.005482,252.87497,16.66943,20,1007.0412236600774,22.980686,43.821198,17.830925,21,4672.423145825391,55.42958,84.29476,15.57404,1.4032427,0.0,1.0,0.0,0.0,0.0,2.2568846,1.1614952,1.0953894,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.24794063877818,2.302430334338932,100.62390152552425,-13.387428286000333,False,False,0,False,False,False,False,False,True,True,False,1.3327262e-13,1.4210473e-10,0.9976672,3656.596,3643.5432,3670.2092,4.1557,4.112,4.1977,-0.2364,-0.2524,-0.2205,632.1454,607.4985,660.3159,0.5661,0.5443,0.5877,0.3814,0.3666,0.3961,0.2294,0.2207,0.238,b'PHOENIX',0.33601545553282297,0.004293569296243068,716.4561110300702,0,False
7260,1636148068921376768,b'Gaia DR3 3326947436318434816',3326947436318434816,1216529827,2016.0,99.96831455691073,0.023558972,10.108902629961484,0.02151065,1.4548506628137963,0.026119655,55.69946,3.705929,-1.7939208883708033,0.031471875,-3.2428008093536977,0.030286973,-0.18115194,0.008253241,-0.0965247,0.07474978,-0.1829978,0.05228642,-0.117120974,0.09268335,0.17935647,-0.34046924,253,0,250,3,4.314255,354.45728,0.13644363,5.19356,31,False,1.4183016,,,,,,,,29,17,0.04960269,29,9,0,0.079875395,97.1037,0,0,1.1996523,0.15499131,0.2191483,0.27872577,0.88085204,-84.31293,26.852598,-25.559252,-40.632114,False,242,24948.84127121307,60.513466,412.28577,14.694741,22,9858.993868483116,203.71684,48.395576,15.353961,25,24778.185678709608,469.38715,52.788376,13.762722,1.3883282,9.0,0.0,0.0,1.0,0.0,1.591239,0.65921974,0.93201923,-66.6958,5.7160544,2.0,7.0,4.0,5.0,3.1683385,,,763.40515,,4500.0,3.0,-2.0,111.0,,,,13.440319,0.35908532,3.0,,b'NOT_AVAILABLE',202.62228172966508,2.053975119370602,100.0720749675787,-12.98252707983724,False,False,0,True,True,False,False,False,True,True,False,1.338272e-10,1.3881199e-11,0.99976313,4834.337,4805.8145,4866.0195,4.1761,4.1721,4.1912,-0.756,-0.7826,-0.7217,593.0448,584.7984,602.138,1.0157,0.9864,1.044,0.7834,0.7599,0.806,0.4246,0.4117,0.4367,b'MARCS',0.3372934589186895,0.0026334554639316395,687.3557716679462,0,False
7332,1636148068921376768,b'Gaia DR3 3326703619614642560',3326703619614642560,128672992,2016.0,100.02355379440554,0.014174873,9.597021929193765,0.012751201,1.3466352530972698,0.015635444,86.12709,3.8014588,-1.56181900641068,0.018548597,-3.4658058390788398,0.016633458,-0.11840803,0.0912461,0.005063943,0.20428157,-0.194862,0.17468181,-0.15649916,0.11440401,0.17282638,-0.16742843,239,239,236,3,-2.166548,652.29297,0.104907595,15.143872,31,True,1.5655468,,,,,,,,27,16,0.026869155,29,8,0,0.037448492,98.13379,1,0,0.89952254,,,,,,,,,False,230,661313.8959158964,197.94632,3340.875,11.136348,27,361929.1419540832,369.04282,980.724,11.441983,27,430486.48678897956,349.65115,1231.1885,10.662996,1.1982443,0.0,0.0,0.0,0.0,0.0,0.77898693,0.30563545,0.47335148,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.1027082480912,1.868382193425111,100.16514258379323,-13.489258172562602,False,False,0,True,True,False,False,False,False,True,False,1.0478935e-13,5.2341757e-13,0.99972606,,,,,,,,,,,,,,,,,,,,,,,0.3387298020384463,0.0003249855815491838,742.5915797911822,0,True
7360,1636148068921376768,b'Gaia DR3 3326702378369127296',3326702378369127296,987327519,2016.0,100.12023918090688,0.052208755,9.551530064311178,0.048047192,1.3418912609248685,0.06348035,21.138687,4.2854433,-2.2988339633019463,0.072398216,-3.616681966505363,0.05940084,-0.14564496,0.13667214,-0.041575547,0.0396295,-0.30606157,-0.060997088,-0.15892607,0.38998842,-0.05290685,-0.3300964,187,0,187,0,1.345443,217.05089,0.07749164,0.27302265,31,False,1.2880498,,,,,,,,22,15,0.10870091,23,6,0,0.016088102,123.52739,0,0,1.0694693,0.21459931,0.21619976,0.33198476,0.8695185,-52.61597,28.64939,-29.108267,-40.311058,False,186,5014.379012567456,12.565793,399.04996,16.436825,22,1072.283920241084,19.432104,55.18105,17.762768,22,6025.676538905247,33.910587,177.69307,15.297881,1.4155214,0.0,3.0,0.0,0.0,0.0,2.4648867,1.325943,1.1389437,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.18679372014557,1.9323851189714698,100.26628981057483,-13.52781254100659,False,False,0,True,False,False,True,False,False,True,False,1.256644e-13,1.8167333e-12,0.9976672,3557.7554,3547.1812,3565.4158,4.0044,4.0006,4.0118,-0.478,-0.5338,-0.4384,508.5452,492.2755,519.4982,0.8439,0.8262,0.8613,0.5595,0.5476,0.5711,0.3462,0.3393,0.353,b'MARCS',0.33915210860048,0.0027208027089421433,745.2168660154865,0,False
7422,1636148068921376768,b'Gaia DR3 3326690700353011840',3326690700353011840,1227599244,2016.0,100.1768440685272,0.025497787,9.53903786651962,0.022495339,1.3770205843550878,0.026590316,51.786545,4.37573,-2.2859169212946493,0.034010552,-3.7311657300010648,0.029999057,-0.09560803,-0.15136212,-0.34016758,0.17710117,-0.22215691,0.1507554,-0.37993857,0.18289761,0.023882888,-0.37071356,206,0,205,1,0.93492955,223.40948,0.046378203,0.45856443,31,False,1.4387449,,,,,,,,25,15,0.053579,26,10,0,0.056493435,106.30544,0,0,1.0454168,0.20953363,0.20000495,0.34222716,0.86307406,-107.291664,19.874426,-23.398254,-41.18833,False,193,20624.959525493665,40.218502,512.8227,14.901384,24,8449.11088285061,50.194645,168.32693,15.521515,24,17565.646952084626,102.76481,170.93057,14.136235,1.261324,0.0,0.0,1.0,0.0,0.0,1.3852797,0.62013054,0.7651491,20.865625,5.4704757,2.0,11.0,0.0,11.0,3.7007084,,,944.7869,,4250.0,2.5,-1.0,111.0,,,,13.670704,0.10479454,11.0,,b'VARIABLE',203.22343259452964,1.9763306969750742,100.32448176944656,-13.536248087708705,False,False,0,False,False,False,True,False,True,True,False,1.04659106e-13,6.546789e-13,0.999739,4617.836,4602.89,4637.1553,4.1813,4.1611,4.2009,-0.6071,-0.6357,-0.58,687.1976,673.343,698.8002,0.4409,0.4228,0.4604,0.3401,0.3259,0.3553,0.1824,0.1748,0.1906,b'MARCS',0.34026692847766143,0.002117176598951807,726.2055566644552,0,True
7465,1636148068921376768,b'Gaia DR3 3326939293060678272',3326939293060678272,1102769622,2016.0,100.41131305268586,0.016014738,10.159269900656037,0.019468619,1.4245114948228486,0.023878207,59.657387,3.765361,-1.4616738561274567,0.017133856,-3.470079753592212,0.014755818,-0.43633604,0.30462328,-0.011232298,0.21448237,-0.7140249,-0.08967908,-0.26332566,0.27460426,0.16767928,-0.11685369,182,0,181,1,-0.8011903,161.40128,0.0,0.0,31,True,1.473702,,,,,,,,21,14,0.026937807,21,8,0,0.024686048,64.250786,0,0,0.9557356,0.44124982,0.34005436,0.61594236,0.8388236,-84.25794,33.54866,-24.290464,-40.617764,False,179,71473.00689783604,81.41249,877.91205,13.5520115,18,32236.946073892832,138.93832,232.02342,14.067657,18,56425.9045625478,165.17993,341.60266,12.869199,1.2405082,0.0,0.0,0.0,0.0,0.0,1.1984587,0.515646,0.6828127,31.3539,6.0602064,2.0,3.0,1.0,3.0,4.695781,,,778.9622,,4500.0,3.0,-0.75,111.0,,,,12.5515175,0.006502969,2.0,,b'VARIABLE',202.77667170545124,2.4649613650750037,100.51462863548318,-12.900803809556674,False,False,0,False,False,False,True,False,False,True,False,1.03717565e-13,5.1806405e-13,0.99983215,,,,,,,,,,,,,,,,,,,,,,,0.34101610704886814,0.0012367254861250475,701.9950373404038,0,True
7501,1636148068921376768,b'Gaia DR3 3326703619614643328',3326703619614643328,1496549323,2016.0,100.02482935452299,0.049227376,9.59252044824757,0.047898255,1.379591714106932,0.06162872,22.385532,3.8542051,-1.4283177887729612,0.06801592,-3.5797772494099314,0.0592708,-0.23964688,0.18473974,0.19275786,0.08933679,-0.4567149,-0.04424343,0.014539865,0.29687965,0.005362213,-0.33160454,204,0,202,2,-0.15141468,201.67032,0.0,1.431865e-15,31,False,1.3152035,,,,,,,,25,15,0.10349369,26,6,0,0.03412421,85.152245,0,0,0.9906943,0.28594616,0.2438293,0.4018225,0.8675759,-64.72043,30.481129,-27.269361,-40.431263,False,204,5311.825094758362,38.4599,138.11334,16.374258,23,1335.701341632225,40.780804,32.75319,17.52427,24,5939.6653617879365,108.06405,54.964306,15.313491,1.3696548,0.0,0.0,1.0,1.0,0.0,2.2107782,1.1500111,1.0607672,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.10728917999847,1.8674427572047019,100.1667623271669,-13.493658673857855,False,False,0,True,False,False,False,False,True,True,False,1.2558509e-13,3.206435e-11,0.9976672,3685.9204,3676.8098,3696.5388,4.0194,4.0135,4.0338,-0.4312,-0.4771,-0.387,620.9825,607.8978,633.2594,0.6633,0.6418,0.6828,0.4517,0.4368,0.465,0.2675,0.2591,0.2751,b'MARCS',0.34176216693335687,0.007861197092142336,724.8521354358395,0,True
7515,1636148068921376768,b'Gaia DR3 3326939293060678144',3326939293060678144,629120648,2016.0,100.41215003073684,0.027237365,10.159835204318158,0.032160446,1.3871535492582094,0.03664818,37.850544,3.7907472,-1.4585666750184054,0.027498253,-3.498906672644856,0.023636367,-0.5262614,0.26076886,-0.14236994,0.35500932,-0.6491298,0.03968478,-0.40267503,0.2676527,0.16400798,-0.19694218,166,0,165,1,1.7483593,191.6521,0.07053059,1.3376193,31,False,1.4142213,,,,,,,,19,13,0.044862095,20,8,0,0.16430339,92.67027,0,0,1.097162,0.42228907,0.43279445,0.5904416,0.8196961,-91.62046,37.091305,-22.751854,-41.18473,False,163,30049.75355443747,150.44682,199.73671,14.492764,12,11618.838417529103,159.37917,72.90061,15.175635,12,28195.25921512129,468.53088,60.178017,13.622456,1.3249393,0.0,1.0,0.0,0.0,0.0,1.5531797,0.68287086,0.8703089,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',202.77654411247815,2.465952351808469,100.51542875208843,-12.900179287621036,False,False,0,False,False,False,True,False,False,True,False,1.0354605e-13,5.172073e-13,0.9998492,,,,,,,,,,,,,,,,,,,,,,,0.34194660288839157,0.005435837042480221,720.9007254710607,0,True
7763,1636148068921376768,b'Gaia DR3 3326695716875166720',3326695716875166720,1558935534,2016.0,100.31182495033111,0.040852256,9.54327677787484,0.039069995,1.3484434096545,0.049340047,27.329592,4.169494,-2.063798773652181,0.0536056,-3.6229015969991067,0.042791225,0.051674787,-0.101431966,-0.054288477,0.041726053,-0.4747558,0.0987445,-0.33084062,-0.031118019,0.19018072,-0.12707119,195,0,194,1,3.5469267,275.50906,0.18232666,3.4041884,31,True,1.2613664,,,,,,,,23,16,0.07557155,23,8,0,0.045359373,104.39919,0,0,1.1860063,0.31408483,0.1990123,0.4708567,0.8283558,-78.15466,0.52900314,-22.203297,-38.49359,False,192,10135.852606736982,16.506283,614.0603,15.672716,21,1817.9494123469135,20.899004,86.98737,17.189589,22,13154.915357953689,48.58094,270.78348,14.450175,1.477218,0.0,1.0,0.0,0.0,0.0,2.7394133,1.5168724,1.2225409,,,,,,,,,,,,,,,,,,,,,,,b'VARIABLE',203.2804900234643,2.0966875727154353,100.46071455543255,-13.522334749380612,False,False,0,False,False,False,True,False,False,True,False,1.13637845e-13,7.761668e-13,0.99885,,,,,,,,,,,,,,,,,,,,,,,0.3465573396072668,0.0017681263548928483,741.5958228875332,0,False
7797,1636148068921376768,b'Gaia DR3 3326689944439135232',3326689944439135232,1011278954,2016.0,100.24025289135042,0.09957759,9.530578629047856,0.08639727,1.3749452870679095,0.11037296,12.457266,3.6607497,-1.6499887151924835,0.13490768,-3.2678166243439835,0.10174922,0.07354713,0.09541541,-0.26895243,-0.1065708,-0.31454542,-0.15810074,-0.31912982,0.24208778,-0.12788588,-0.06182848,187,0,187,0,-1.0050886,173.65659,0.0,0.0,31,False,1.2443908,,,,,,,,22,13,0.19090158,23,8,0,0.02811142,99.94627,0,0,0.94598585,0.27294752,0.19543467,0.4085281,0.80613494,-45.98505,4.769062,-29.601099,-40.132015,False,179,1820.1152412519543,2.75303,661.13165,17.537119,21,278.44730155505886,15.676138,17.762493,19.226685,18,2404.76872875792,11.574465,207.765,16.295212,1.4742012,0.0,0.0,0.0,0.0,0.0,2.9314728,1.6895657,1.2419071,,,,,,,,,,,,,,,,,,,,,,,b'NOT_AVAILABLE',203.25954366431034,2.028094556793831,100.38926341483412,-13.540150573803656,False,False,0,True,False,False,False,False,False,True,False,2.5445878e-12,8.3669367e-13,0.99932396,3414.8936,3403.72,3423.5017,4.194,4.1687,4.216,0.1455,0.1239,0.1632,622.335,612.9442,634.5257,0.898,0.8626,0.9312,0.5636,0.5414,0.5848,0.3937,0.379,0.4076,b'MARCS',0.3471724656794641,0.0016422390307698279,727.301667495813,0,True
